43350;185.197.134.0;23;1:01:29
43350;154.70.201.0;24;0:00:03
43350;194.1.147.0;24;0:00:02
43350;185.197.134.0;23;1:00:34
43350;185.197.134.0;23;0:59:01
43350;185.197.134.0;23;0:59:09
43350;185.197.134.0;23;1:00:02
43350;185.197.134.0;23;1:00:32
43350;185.197.134.0;23;0:10:42
43350;185.197.134.0;23;0:09:41
43350;185.197.134.0;23;0:00:42
43350;185.197.134.0;23;0:00:50
43350;185.197.134.0;23;0:00:25
43350;185.197.134.0;23;0:00:20
43350;185.197.134.0;23;0:00:19
43350;185.197.134.0;23;0:00:42
43350;185.197.134.0;23;0:00:34
43350;185.197.134.0;23;0:00:30
43350;185.197.134.0;23;0:00:56
43350;185.197.134.0;23;0:00:20
43350;185.197.134.0;23;0:00:20
43350;185.197.134.0;23;0:00:23
43350;185.197.134.0;23;0:00:30
43350;185.197.134.0;23;0:00:44
43350;185.197.134.0;23;0:00:48
43350;185.197.134.0;23;0:00:23
43350;185.197.134.0;23;0:00:21
43350;185.197.134.0;23;0:00:28
43350;185.197.134.0;23;0:00:17
43350;185.197.134.0;23;0:00:52
43350;185.197.134.0;23;0:00:42
43350;185.197.134.0;23;0:00:24
43350;185.197.134.0;23;0:00:32
43350;185.197.134.0;23;0:00:35
43350;185.197.134.0;23;0:00:20
43350;185.197.134.0;23;0:00:28
43350;185.197.134.0;23;0:00:44
43350;185.197.134.0;23;0:00:30
43350;185.197.134.0;23;0:00:32
43350;185.197.134.0;23;0:00:38
43350;185.197.134.0;23;0:00:16
43350;185.197.134.0;23;0:00:46
43350;185.197.134.0;23;0:00:56
43350;185.197.134.0;23;0:00:33
43350;185.197.134.0;23;0:00:25
43350;185.197.134.0;23;0:00:38
43350;185.197.134.0;23;0:00:29
43350;185.197.134.0;23;0:00:19
43350;185.197.134.0;23;0:00:41
43350;185.197.134.0;23;0:00:22
43350;185.197.134.0;23;0:00:35
43350;185.197.134.0;23;0:00:42
43350;185.242.164.0;22;0:00:00
43350;185.91.12.0;22;0:33:56
43350;185.197.134.0;23;0:00:41
43350;185.197.134.0;23;0:00:19
43350;185.197.134.0;23;0:00:20
43350;185.197.134.0;23;0:00:17
43350;185.197.134.0;23;0:00:35
43350;143.202.39.0;24;0:00:00
43350;143.202.38.0;24;0:00:00
43350;185.197.134.0;23;0:00:21
43350;185.197.134.0;23;0:00:49
43350;185.197.134.0;23;0:00:55
43350;185.197.134.0;23;0:00:32
43350;185.197.134.0;23;0:00:16
43350;185.197.134.0;23;0:00:42
43350;185.197.134.0;23;0:00:36
43350;194.1.147.0;24;2:18:50
43350;194.1.147.0;24;2:18:50
43350;185.197.134.0;23;0:00:46
43350;185.197.134.0;23;0:00:50
43350;185.197.134.0;23;0:00:37
43350;185.197.134.0;23;0:00:32
43350;185.197.134.0;23;0:00:48
43350;185.197.134.0;23;0:00:33
43350;185.197.134.0;23;0:00:22
43350;185.197.134.0;23;0:00:52
43350;185.197.134.0;23;0:00:28
43350;185.197.134.0;23;0:00:30
43350;185.197.134.0;23;0:00:33
43350;185.197.134.0;23;0:00:43
43350;185.197.134.0;23;0:00:36
43350;185.197.134.0;23;0:00:31
43350;185.197.134.0;23;0:00:31
43350;185.197.134.0;23;0:00:30
43350;185.197.134.0;23;0:00:21
43350;185.197.134.0;23;0:00:21
43350;185.197.134.0;23;0:00:22
43350;185.197.134.0;23;0:00:36
43350;185.197.134.0;23;0:00:18
43350;185.197.134.0;23;0:00:48
43350;185.197.134.0;23;0:00:32
43350;185.197.134.0;23;0:00:40
43350;185.197.134.0;23;0:00:31
43350;185.197.134.0;23;0:00:18
43350;185.185.132.0;24;0:47:26
43350;185.197.134.0;23;0:00:30
43350;185.197.134.0;23;0:00:20
43350;185.197.134.0;23;0:00:46
43350;185.197.134.0;23;0:00:47
43350;185.197.134.0;23;0:00:44
43350;185.197.134.0;23;0:00:29
43350;185.197.134.0;23;0:00:48
43350;185.197.134.0;23;0:00:19
43350;185.197.134.0;23;0:14:06
43350;185.185.132.0;24;0:04:06
43350;185.197.134.0;23;0:05:05
43350;185.197.134.0;23;0:05:47
43350;185.197.134.0;23;0:04:58
43350;185.197.134.0;23;0:04:38
43350;185.197.134.0;23;0:05:25
43350;185.197.134.0;23;0:04:59
43350;185.197.134.0;23;0:05:19
43350;185.197.134.0;23;0:05:27
43350;185.197.134.0;23;0:05:28
43350;185.197.134.0;23;0:19:19
43350;185.197.134.0;23;0:05:32
43350;185.197.134.0;23;0:05:34
43350;185.197.134.0;23;0:06:09
43350;185.197.134.0;23;0:05:59
43350;185.185.132.0;24;0:06:59
43350;185.197.134.0;23;0:04:34
43350;185.197.134.0;23;0:04:34
43350;185.197.134.0;23;0:04:39
43350;185.197.134.0;23;0:06:15
43350;185.197.134.0;23;0:06:17
43350;185.197.134.0;23;0:15:09
43350;185.197.134.0;23;0:05:53
43350;185.197.134.0;23;0:04:49
43350;185.197.134.0;23;0:04:40
43350;185.197.134.0;23;0:05:06
43350;185.197.134.0;23;0:05:28
43350;185.197.134.0;23;0:06:07
43350;185.197.134.0;23;0:04:44
43350;185.197.134.0;23;0:05:57
43350;185.197.134.0;23;0:05:11
43350;185.197.134.0;23;0:15:20
43350;185.197.134.0;23;0:06:18
43350;185.197.134.0;23;0:04:14
43350;143.202.36.0;24;0:00:00
43350;185.197.134.0;23;0:04:23
43350;185.197.134.0;23;0:05:07
43350;185.197.134.0;23;0:03:54
43350;185.197.134.0;23;0:05:34
43350;185.197.134.0;23;0:05:40
43350;185.197.134.0;23;0:06:02
43350;185.197.134.0;23;0:06:17
43350;185.197.134.0;23;0:05:52
43350;185.197.134.0;23;0:15:31
43350;185.197.134.0;23;0:05:04
43350;185.197.134.0;23;0:05:37
43350;185.197.134.0;23;0:05:43
43350;185.197.134.0;23;0:04:49
43350;185.197.134.0;23;0:04:55
43350;185.197.134.0;23;0:04:44
43350;185.197.134.0;23;0:04:04
43350;185.197.134.0;23;0:04:55
43350;185.197.134.0;23;0:05:13
43350;185.197.134.0;23;0:04:48
43350;193.109.132.0;23;0:01:16
43350;185.197.134.0;23;0:17:44
43350;185.197.134.0;23;0:04:31
43350;185.197.134.0;23;0:06:05
43350;185.197.134.0;23;0:05:25
43350;185.197.134.0;23;0:04:21
43350;185.197.134.0;23;0:04:34
43350;185.197.134.0;23;0:06:01
43350;185.197.134.0;23;0:05:09
43350;185.197.134.0;23;0:04:39
43350;185.197.134.0;23;0:05:41
43350;185.197.134.0;23;0:18:11
43350;185.197.134.0;23;0:17:59
43350;185.197.134.0;23;0:09:49
43350;185.197.134.0;23;0:09:38
43350;185.197.134.0;23;0:09:51
43350;185.197.134.0;23;0:10:44
43350;185.197.134.0;23;0:10:11
43350;185.197.134.0;23;0:08:56
43350;185.197.134.0;23;0:09:12
43350;185.197.134.0;23;0:10:52
43350;185.197.134.0;23;0:09:43
43350;185.197.134.0;23;0:17:41
43350;185.197.134.0;23;0:18:47
43350;185.197.134.0;23;0:09:23
43350;185.197.134.0;23;0:08:39
43350;185.197.134.0;23;0:09:12
43350;185.197.134.0;23;0:10:22
43350;185.197.134.0;23;0:10:22
43350;185.197.134.0;23;0:10:29
43350;185.197.134.0;23;0:09:24
43350;185.197.134.0;23;0:08:44
43350;185.197.134.0;23;0:09:25
43350;185.197.134.0;23;0:28:59
43350;185.197.134.0;23;0:29:04
43350;185.197.134.0;23;0:19:32
43350;185.197.134.0;23;0:19:22
43350;185.197.134.0;23;0:19:05
43350;185.197.134.0;23;0:18:02
43350;185.197.134.0;23;0:17:25
43350;185.197.134.0;23;0:17:45
43350;185.197.134.0;23;0:18:20
43350;185.197.134.0;23;0:20:15
43350;185.197.134.0;23;0:20:34
43350;185.197.134.0;23;1:06:49
43350;185.197.134.0;23;1:06:25
43350;185.197.134.0;23;1:59:45
43350;185.197.134.0;23;1:59:56
43350;185.197.134.0;23;1:59:13
43350;185.197.134.0;23;1:57:55
43350;185.197.134.0;23;1:59:34
43350;185.197.134.0;23;1:58:50
43350;185.197.134.0;23;1:57:25
43350;185.197.134.0;23;1:57:19
43350;185.197.134.0;23;1:07:31
43350;185.197.134.0;23;1:56:44
43350;185.197.134.0;23;1:04:24
43350;185.197.134.0;23;9:56:20
43350;185.197.134.0;23;9:59:01
43350;185.197.134.0;23;9:58:14
43350;185.197.134.0;23;1:05:49
43350;185.197.134.0;23;0:00:48
43350;185.197.134.0;23;0:14:14
43350;193.109.132.0;23;0:01:03
43350;185.197.134.0;23;0:14:17
43350;185.197.134.0;23;0:15:00
43350;194.28.97.0;24;0:02:02
43350;154.70.201.0;24;0:02:00
43350;193.30.33.0;24;0:03:20
43350;193.30.33.0;24;0:01:01
43350;193.30.33.0;24;0:00:01
43350;194.28.97.0;24;0:00:01
43350;185.197.134.0;23;0:00:17
43350;185.197.134.0;23;0:00:40
43350;185.197.134.0;23;0:00:45
43350;185.197.134.0;23;0:00:36
43350;185.197.134.0;23;0:00:50
43350;185.197.134.0;23;0:00:36
43350;185.197.134.0;23;0:00:19
43350;185.197.134.0;23;0:00:36
43350;185.197.134.0;23;0:00:22
43350;185.197.134.0;23;0:00:34
43350;185.197.134.0;23;0:10:16
43350;185.197.134.0;23;0:00:30
43350;185.197.134.0;23;0:00:42
43350;185.197.134.0;23;0:00:21
43350;185.197.134.0;23;0:00:42
43350;185.197.134.0;23;0:00:47
43350;185.197.134.0;23;0:00:51
43350;185.197.134.0;23;0:00:34
43350;185.197.134.0;23;0:00:39
43350;185.197.134.0;23;0:00:29
43350;185.197.134.0;23;0:00:30
43350;185.197.134.0;23;0:00:25
43350;185.197.134.0;23;0:00:21
43350;185.197.134.0;23;0:00:49
43350;185.197.134.0;23;0:00:44
43350;185.197.134.0;23;0:00:35
43350;185.197.134.0;23;0:00:48
43350;185.197.134.0;23;0:00:47
43350;185.197.134.0;23;0:00:20
43350;185.197.134.0;23;0:00:16
43350;185.197.134.0;23;0:00:22
43350;185.197.134.0;23;0:00:20
43350;185.197.134.0;23;0:00:18
43350;185.197.134.0;23;0:00:23
43350;185.197.134.0;23;0:00:36
43350;185.197.134.0;23;0:00:38
43350;185.197.134.0;23;0:00:29
43350;185.197.134.0;23;0:00:43
43350;185.197.134.0;23;0:00:39
43350;185.197.134.0;23;0:00:34
43350;185.197.134.0;23;0:00:44
43350;185.197.134.0;23;0:00:30
43350;185.197.134.0;23;0:00:47
43350;185.197.134.0;23;0:00:47
43350;185.197.134.0;23;0:00:43
43350;185.197.134.0;23;0:00:31
43350;185.197.134.0;23;0:00:55
43350;185.197.134.0;23;0:00:39
43350;185.197.134.0;23;0:00:44
43350;185.197.134.0;23;0:00:21
43350;185.197.134.0;23;0:00:25
43350;185.197.134.0;23;0:00:32
43350;185.197.134.0;23;0:00:48
43350;185.197.134.0;23;0:14:38
43350;185.197.134.0;23;0:05:59
43350;185.197.134.0;23;0:06:26
43350;185.197.134.0;23;0:06:24
43350;185.197.134.0;23;0:04:56
43350;185.197.134.0;23;0:04:40
43350;185.197.134.0;23;0:05:05
43350;185.197.134.0;23;0:04:45
43350;185.197.134.0;23;0:04:56
43350;185.197.134.0;23;0:05:10
43350;185.197.134.0;23;0:15:42
43350;185.197.134.0;23;0:05:12
43350;185.197.134.0;23;0:06:01
43350;185.197.134.0;23;0:05:39
43350;185.197.134.0;23;0:05:55
43350;185.197.134.0;23;8:42:42
43350;185.238.191.0;24;11:27:52
43350;185.238.191.0;24;10:41:36
43350;185.197.134.0;23;0:04:54
43350;185.197.134.0;23;0:05:54
43350;185.197.134.0;23;0:04:26
43350;185.197.134.0;23;0:05:00
43350;185.197.134.0;23;0:04:59
43350;185.197.134.0;23;0:04:43
43350;185.197.134.0;23;0:05:19
43350;185.197.134.0;23;0:05:42
43350;185.197.134.0;23;0:05:13
43350;185.197.134.0;23;0:33:44
43350;185.197.134.0;23;0:19:22
43350;185.197.134.0;23;0:18:54
43350;185.197.134.0;23;0:18:41
43350;185.197.134.0;23;0:18:37
43350;185.197.134.0;23;8:30:06
43350;185.197.134.0;23;8:30:08
43350;185.197.134.0;23;8:10:53
43350;185.197.134.0;23;8:11:06
43350;193.30.33.0;24;0:28:10
43350;193.30.33.0;24;0:25:12
43350;185.238.191.0;24;0:28:33
43350;185.238.191.0;24;0:24:34
43350;185.238.191.0;24;0:24:43
43350;185.186.67.0;24;0:18:04
43350;193.30.33.0;24;0:00:43
43350;193.30.33.0;24;0:05:00
43350;193.30.33.0;24;0:01:08
43350;193.109.132.0;23;0:07:59
43350;194.28.97.0;24;0:06:51
43350;194.28.97.0;24;0:08:23
43350;185.197.134.0;23;0:10:42
43350;185.197.134.0;23;0:14:40
43350;185.185.132.0;24;0:00:00
43350;185.185.132.0;24;0:00:00
43350;185.185.132.0;24;0:03:44
43350;185.185.132.0;24;0:03:42
43350;185.185.132.0;24;0:03:50
43350;185.185.132.0;24;0:00:00
43350;185.185.132.0;24;0:00:00
43350;185.185.132.0;24;0:00:00
43350;185.197.134.0;23;0:35:58
43350;185.197.134.0;23;0:36:02
43350;185.197.134.0;23;0:24:43
43350;185.197.134.0;23;0:20:32
43350;185.197.134.0;23;0:18:28
43350;185.197.134.0;23;0:16:50
43350;185.197.134.0;23;0:17:25
43350;185.197.134.0;23;0:18:27
43350;185.197.134.0;23;1 day, 1:17:51
43350;185.197.134.0;23;1 day, 1:18:12
43350;185.197.134.0;23;1 day, 2:08:31
43350;185.197.134.0;23;1 day, 2:08:44
43350;185.140.115.0;24;0:00:00
43350;185.140.115.0;24;0:00:00
43350;185.140.115.0;24;0:00:00
43350;185.185.132.0;24;5:12:49
43350;185.185.132.0;24;5:06:04
43350;93.93.244.0;22;3:03:38
43350;194.28.97.0;24;11:05:57
43350;93.93.244.0;22;0:00:00
43350;93.93.244.0;22;0:00:04
43350;185.185.132.0;24;0:25:40
43350;185.185.132.0;24;0:06:52
